update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
284,581632,2017.506782303489,252,0.0,0.0,0.0,0.0,93.15,99.78991682529853,1.0,324.0,1.944606751203537,0.005384650954511017,0.0016827474173624068,1.1391945179184404e-05,0.0007975163070059693,0.0,0.0,0.0,0.0
285,583680,2019.6556054216528,253,0.0,0.0,0.0,0.0,119.1875,98.8289043941599,27.0,324.0,1.9445956200361252,0.004311146913096309,0.0012520772506832145,1.6695556212198426e-05,0.0025634326253251845,0.0,0.0,0.0,0.0
286,585728,2173.987820513794,254,0.0,0.0,0.0,0.0,168.0625,97.60601207789405,12.0,324.0,1.9447205811738968,0.003831323585473001,0.0011199476502952166,2.6229821344259108e-05,0.0012295023168343443,0.0,0.0,0.0,0.0
287,587776,2005.0784640561856,255,0.0,0.0,0.0,0.0,145.5,84.39268333214675,18.0,324.0,1.9451899975538254,0.003278099204180762,0.000977802359557245,3.335947589278021e-06,0.0004813647175940797,0.0,0.0,0.0,0.0
288,589824,2144.602910140953,256,0.03333333507180214,0.12909945160664127,0.0,0.5333333611488342,128.75,107.22027560121266,1.0,324.0,1.9412880092859268,0.00556871501612477,-0.0037717694031016435,0.0005758375264122151,0.005139397609340726,0.03333333507180214,0.12909945160664127,0.0,0.5333333611488342
289,591872,2075.027325105147,257,0.01666666753590107,0.06454972580332063,0.0,0.2666666805744171,157.5625,115.41716117523426,8.0,324.0,1.9443247020244598,0.005904976220335811,-0.0010532067935855594,0.00028908858348586364,0.002087198829207557,0.01666666753590107,0.06454972580332063,0.0,0.2666666805744171
290,593920,1953.822696177575,258,0.029901960316826317,0.11960784126730527,0.0,0.5083333253860474,149.05882352941177,91.51050765010882,7.0,324.0,1.942323237657547,0.008476488466840237,-0.0029084929192322306,0.0005608945612038951,0.003738594366241255,0.029901960316826317,0.11960784126730527,0.0,0.5083333253860474
291,595968,2080.481229871675,259,0.0,0.0,0.0,0.0,173.3125,111.3354833094553,20.0,324.0,1.9451652020215988,0.00442782009486109,0.001481620638514869,2.913934110893024e-06,0.00043467576797127916,0.0,0.0,0.0,0.0
292,598016,2199.4235858353995,260,0.03402777761220932,0.13178901600053627,0.0,0.5444444417953491,148.3125,102.83890238499242,25.0,324.0,1.9423873871564865,0.009218983526807278,-0.003609245122788707,0.0004389911955513526,0.00408901035490526,0.03402777761220932,0.13178901600053627,0.0,0.5444444417953491
293,600064,2148.8073133049957,261,0.038117282920413546,0.15716158364241706,0.0,0.6861110925674438,123.0,114.62256904001643,1.0,306.0,1.9433644264936447,0.011204333743080497,-0.004260820962372236,0.00182302145549329,0.005089298523134254,0.038117282920413546,0.15716158364241706,0.0,0.6861110925674438
294,602112,2016.7820534613315,262,0.04484126894246964,0.16951768742009884,0.0,0.7888888716697693,104.19047619047619,92.98060168792968,1.0,305.0,1.9381161481142044,0.016251765890046954,-0.004512393570621498,0.0017126442689914256,0.015172208040126246,0.04484126894246964,0.16951768742009884,0.0,0.7888888716697693
295,604160,2049.226808671134,263,0.0866319453343749,0.205668652921439,0.0,0.6972222328186035,121.625,114.42731044204439,1.0,324.0,1.9344637244939804,0.02650647470727563,-0.006362827785778791,0.0015988799277693033,0.009729624996500097,0.0866319453343749,0.205668652921439,0.0,0.6972222328186035
296,606208,2097.5048273501084,264,0.025138887763023376,0.10957787131203017,0.0,0.5027777552604675,142.45,108.11636092654989,1.0,324.0,1.9382764846086502,0.019843483809381723,0.0010609283417579718,0.0009465627172176028,0.006045031246234788,0.025138887763023376,0.10957787131203017,0.0,0.5027777552604675
